sensor_index,name,latitude,longitude,episode_number,onset_time_utc,peak_time_utc,end_time_utc,duration_hours,hours_flagged,peak_pm25_atm,mean_pm25_atm,event_integrated_excess,baseline_median,robust_mad,event_threshold,baseline_source,event_rank,is_primary_event,hours_after_fire_start
80813,Hickman Ct.,36.959995,-121.97731,9,2025-01-23 02:00:00+00:00,2025-01-23 04:00:00+00:00,2025-01-23 04:00:00+00:00,3.0,2,28.1,26.05,39.5,6.300000000000001,3.3358499999999998,20.0,pre_fire_window,9,False,146.41666666666666
81047,Dover and Howe Outdoor,36.99021,-121.972244,1,2025-01-17 17:00:00+00:00,2025-01-17 17:00:00+00:00,2025-01-17 18:00:00+00:00,2.0,2,21.4,20.9,33.699999999999996,4.05,2.1497699999999997,20.0,pre_fire_window,1,True,15.416666666666666
81047,Dover and Howe Outdoor,36.99021,-121.972244,2,2025-01-18 02:00:00+00:00,2025-01-18 03:00:00+00:00,2025-01-18 12:00:00+00:00,11.0,11,35.5,26.163636363636364,243.24999999999997,4.05,2.1497699999999997,20.0,pre_fire_window,2,False,25.416666666666668
81047,Dover and Howe Outdoor,36.99021,-121.972244,3,2025-01-19 02:00:00+00:00,2025-01-19 02:00:00+00:00,2025-01-19 11:00:00+00:00,10.0,9,28.9,24.299999999999997,182.24999999999997,4.05,2.1497699999999997,20.0,pre_fire_window,3,False,48.416666666666664
81047,Dover and Howe Outdoor,36.99021,-121.972244,4,2025-01-19 18:00:00+00:00,2025-01-19 19:00:00+00:00,2025-01-19 19:00:00+00:00,2.0,2,22.0,21.45,34.8,4.05,2.1497699999999997,20.0,pre_fire_window,4,False,65.41666666666667
81047,Dover and Howe Outdoor,36.99021,-121.972244,5,2025-01-20 02:00:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 10:00:00+00:00,9.0,9,34.2,28.777777777777786,222.55,4.05,2.1497699999999997,20.0,pre_fire_window,5,False,75.41666666666667
81047,Dover and Howe Outdoor,36.99021,-121.972244,6,2025-01-20 17:00:00+00:00,2025-01-20 18:00:00+00:00,2025-01-20 18:00:00+00:00,2.0,2,22.5,22.25,36.4,4.05,2.1497699999999997,20.0,pre_fire_window,6,False,88.41666666666667
81047,Dover and Howe Outdoor,36.99021,-121.972244,7,2025-01-23 02:00:00+00:00,2025-01-23 02:00:00+00:00,2025-01-23 02:00:00+00:00,1.0,1,20.3,20.3,16.25,4.05,2.1497699999999997,20.0,pre_fire_window,7,False,144.41666666666666
82067,Los Altos Drive,36.966465,-121.88861,1,2025-01-17 05:00:00+00:00,2025-01-17 05:00:00+00:00,2025-01-17 06:00:00+00:00,2.0,2,40.9,34.4,50.599999999999994,9.100000000000001,5.411490000000001,25.334470000000003,pre_fire_window,1,True,3.4166666666666665
82067,Los Altos Drive,36.966465,-121.88861,2,2025-01-17 16:00:00+00:00,2025-01-17 17:00:00+00:00,2025-01-17 17:00:00+00:00,2.0,2,31.5,28.95,39.699999999999996,9.100000000000001,5.411490000000001,25.334470000000003,pre_fire_window,2,False,15.416666666666666
82067,Los Altos Drive,36.966465,-121.88861,3,2025-01-17 23:00:00+00:00,2025-01-17 23:00:00+00:00,2025-01-17 23:00:00+00:00,1.0,1,26.2,26.2,17.099999999999998,9.100000000000001,5.411490000000001,25.334470000000003,pre_fire_window,3,False,21.416666666666668
82067,Los Altos Drive,36.966465,-121.88861,4,2025-01-18 02:00:00+00:00,2025-01-18 04:00:00+00:00,2025-01-18 13:00:00+00:00,12.0,12,33.1,29.833333333333332,248.79999999999998,9.100000000000001,5.411490000000001,25.334470000000003,pre_fire_window,4,False,26.416666666666668
82067,Los Altos Drive,36.966465,-121.88861,5,2025-01-18 17:00:00+00:00,2025-01-18 17:00:00+00:00,2025-01-18 17:00:00+00:00,1.0,1,25.5,25.5,16.4,9.100000000000001,5.411490000000001,25.334470000000003,pre_fire_window,5,False,39.416666666666664
82067,Los Altos Drive,36.966465,-121.88861,6,2025-01-19 02:00:00+00:00,2025-01-19 03:00:00+00:00,2025-01-19 09:00:00+00:00,8.0,8,39.7,31.675,180.6,9.100000000000001,5.411490000000001,25.334470000000003,pre_fire_window,6,False,49.416666666666664
82067,Los Altos Drive,36.966465,-121.88861,7,2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,1.0,1,26.5,26.5,17.4,9.100000000000001,5.411490000000001,25.334470000000003,pre_fire_window,7,False,58.416666666666664
82067,Los Altos Drive,36.966465,-121.88861,8,2025-01-19 17:00:00+00:00,2025-01-19 18:00:00+00:00,2025-01-19 20:00:00+00:00,4.0,4,30.2,28.725,78.5,9.100000000000001,5.411490000000001,25.334470000000003,pre_fire_window,8,False,64.41666666666667
82067,Los Altos Drive,36.966465,-121.88861,9,2025-01-20 02:00:00+00:00,2025-01-20 06:00:00+00:00,2025-01-20 09:00:00+00:00,8.0,8,35.5,32.074999999999996,183.79999999999995,9.100000000000001,5.411490000000001,25.334470000000003,pre_fire_window,9,False,76.41666666666667
82067,Los Altos Drive,36.966465,-121.88861,10,2025-01-20 17:00:00+00:00,2025-01-20 17:00:00+00:00,2025-01-20 18:00:00+00:00,2.0,2,30.5,29.0,39.8,9.100000000000001,5.411490000000001,25.334470000000003,pre_fire_window,10,False,87.41666666666667
82067,Los Altos Drive,36.966465,-121.88861,11,2025-01-21 02:00:00+00:00,2025-01-21 03:00:00+00:00,2025-01-21 05:00:00+00:00,4.0,4,32.0,30.049999999999997,83.8,9.100000000000001,5.411490000000001,25.334470000000003,pre_fire_window,11,False,97.41666666666667
82067,Los Altos Drive,36.966465,-121.88861,12,2025-01-22 03:00:00+00:00,2025-01-22 04:00:00+00:00,2025-01-22 06:00:00+00:00,4.0,4,40.5,33.75,98.60000000000001,9.100000000000001,5.411490000000001,25.334470000000003,pre_fire_window,12,False,122.41666666666667
82067,Los Altos Drive,36.966465,-121.88861,13,2025-01-23 04:00:00+00:00,2025-01-23 05:00:00+00:00,2025-01-23 05:00:00+00:00,2.0,2,28.2,27.049999999999997,35.89999999999999,9.100000000000001,5.411490000000001,25.334470000000003,pre_fire_window,13,False,147.41666666666666
82067,Los Altos Drive,36.966465,-121.88861,14,2025-01-24 03:00:00+00:00,2025-01-24 05:00:00+00:00,2025-01-24 08:00:00+00:00,6.0,5,29.1,27.339999999999996,91.19999999999999,9.100000000000001,5.411490000000001,25.334470000000003,pre_fire_window,14,False,171.41666666666666
82447,Via Ventana,36.90906,-121.77564,1,2025-01-17 03:00:00+00:00,2025-01-17 06:00:00+00:00,2025-01-17 07:00:00+00:00,5.0,5,23.6,22.240000000000002,84.7,5.300000000000001,2.0,20.0,fallback_low_quantile,1,True,4.416666666666667
82447,Via Ventana,36.90906,-121.77564,2,2025-01-17 12:00:00+00:00,2025-01-17 13:00:00+00:00,2025-01-17 19:00:00+00:00,8.0,8,38.9,27.087500000000002,174.29999999999998,5.300000000000001,2.0,20.0,fallback_low_quantile,2,False,11.416666666666666
82447,Via Ventana,36.90906,-121.77564,3,2025-01-18 01:00:00+00:00,2025-01-18 04:00:00+00:00,2025-01-18 21:00:00+00:00,21.0,21,43.1,30.900000000000006,537.6,5.300000000000001,2.0,20.0,fallback_low_quantile,3,False,26.416666666666668
82447,Via Ventana,36.90906,-121.77564,4,2025-01-19 01:00:00+00:00,2025-01-19 04:00:00+00:00,2025-01-19 22:00:00+00:00,22.0,22,45.3,31.109090909090902,567.8,5.300000000000001,2.0,20.0,fallback_low_quantile,4,False,50.416666666666664
82447,Via Ventana,36.90906,-121.77564,5,2025-01-20 04:00:00+00:00,2025-01-20 06:00:00+00:00,2025-01-20 17:00:00+00:00,14.0,14,39.8,29.942857142857143,345.0,5.300000000000001,2.0,20.0,fallback_low_quantile,5,False,76.41666666666667
82447,Via Ventana,36.90906,-121.77564,6,2025-01-21 03:00:00+00:00,2025-01-21 04:00:00+00:00,2025-01-21 04:00:00+00:00,2.0,2,25.1,23.75,36.9,5.300000000000001,2.0,20.0,fallback_low_quantile,6,False,98.41666666666667
82447,Via Ventana,36.90906,-121.77564,7,2025-01-22 04:00:00+00:00,2025-01-22 04:00:00+00:00,2025-01-22 06:00:00+00:00,3.0,3,27.0,24.5,57.6,5.300000000000001,2.0,20.0,fallback_low_quantile,7,False,122.41666666666667
82447,Via Ventana,36.90906,-121.77564,8,2025-01-24 04:00:00+00:00,2025-01-24 05:00:00+00:00,2025-01-24 05:00:00+00:00,2.0,2,21.8,21.05,31.5,5.300000000000001,2.0,20.0,fallback_low_quantile,8,False,171.41666666666666
82447,Via Ventana,36.90906,-121.77564,9,2025-01-24 11:00:00+00:00,2025-01-24 11:00:00+00:00,2025-01-24 11:00:00+00:00,1.0,1,21.8,21.8,16.5,5.300000000000001,2.0,20.0,fallback_low_quantile,9,False,177.41666666666666
82459,Summit Rd.,37.035297,-121.74771,1,2025-01-18 04:00:00+00:00,2025-01-18 05:00:00+00:00,2025-01-18 09:00:00+00:00,6.0,6,28.3,26.266666666666666,154.3,0.55,2.0,20.0,pre_fire_window,1,True,27.416666666666668
82459,Summit Rd.,37.035297,-121.74771,2,2025-01-20 00:00:00+00:00,2025-01-20 00:00:00+00:00,2025-01-20 00:00:00+00:00,1.0,1,21.9,21.9,21.349999999999998,0.55,2.0,20.0,pre_fire_window,2,False,70.41666666666667
82459,Summit Rd.,37.035297,-121.74771,3,2025-01-20 04:00:00+00:00,2025-01-20 04:00:00+00:00,2025-01-20 04:00:00+00:00,1.0,1,20.2,20.2,19.65,0.55,2.0,20.0,pre_fire_window,3,False,74.41666666666667
84061,Outlook Drive - Carmel,36.56402,-121.900856,1,2025-01-18 11:00:00+00:00,2025-01-18 12:00:00+00:00,2025-01-18 16:00:00+00:00,6.0,6,32.1,25.13333333333333,140.0,1.8,2.0,20.0,pre_fire_window,1,True,34.416666666666664
84061,Outlook Drive - Carmel,36.56402,-121.900856,2,2025-01-19 03:00:00+00:00,2025-01-19 04:00:00+00:00,2025-01-19 06:00:00+00:00,4.0,4,26.4,24.200000000000003,89.6,1.8,2.0,20.0,pre_fire_window,2,False,50.416666666666664
84061,Outlook Drive - Carmel,36.56402,-121.900856,3,2025-01-19 12:00:00+00:00,2025-01-19 20:00:00+00:00,2025-01-19 21:00:00+00:00,10.0,9,29.1,24.77777777777778,206.8,1.8,2.0,20.0,pre_fire_window,3,False,66.41666666666667
84061,Outlook Drive - Carmel,36.56402,-121.900856,4,2025-01-20 07:00:00+00:00,2025-01-20 09:00:00+00:00,2025-01-20 13:00:00+00:00,7.0,7,40.6,33.128571428571426,219.30000000000004,1.8,2.0,20.0,pre_fire_window,4,False,79.41666666666667
84123,Upper Pine Hills Drive,36.561016,-121.89387,1,2025-01-18 11:00:00+00:00,2025-01-18 12:00:00+00:00,2025-01-18 13:00:00+00:00,3.0,3,29.2,26.133333333333336,74.8,1.2,2.0,20.0,pre_fire_window,1,True,34.416666666666664
84123,Upper Pine Hills Drive,36.561016,-121.89387,2,2025-01-19 03:00:00+00:00,2025-01-19 05:00:00+00:00,2025-01-19 06:00:00+00:00,4.0,4,27.7,23.675,89.9,1.2,2.0,20.0,pre_fire_window,2,False,51.416666666666664
84123,Upper Pine Hills Drive,36.561016,-121.89387,3,2025-01-19 16:00:00+00:00,2025-01-19 20:00:00+00:00,2025-01-19 21:00:00+00:00,6.0,5,24.5,23.78,112.9,1.2,2.0,20.0,pre_fire_window,3,False,66.41666666666667
84123,Upper Pine Hills Drive,36.561016,-121.89387,4,2025-01-20 07:00:00+00:00,2025-01-20 09:00:00+00:00,2025-01-20 12:00:00+00:00,6.0,6,36.3,30.966666666666665,178.6,1.2,2.0,20.0,pre_fire_window,4,False,79.41666666666667
84249,Huntington Ct,36.981586,-121.870636,1,2025-01-17 17:00:00+00:00,2025-01-17 17:00:00+00:00,2025-01-17 17:00:00+00:00,1.0,1,23.8,23.8,22.05,1.75,2.0,20.0,pre_fire_window,1,True,15.416666666666666
84249,Huntington Ct,36.981586,-121.870636,2,2025-01-18 07:00:00+00:00,2025-01-18 08:00:00+00:00,2025-01-18 08:00:00+00:00,2.0,2,23.1,21.55,39.6,1.75,2.0,20.0,pre_fire_window,2,False,30.416666666666668
84249,Huntington Ct,36.981586,-121.870636,3,2025-01-18 11:00:00+00:00,2025-01-18 11:00:00+00:00,2025-01-18 11:00:00+00:00,1.0,1,22.8,22.8,21.05,1.75,2.0,20.0,pre_fire_window,3,False,33.416666666666664
84249,Huntington Ct,36.981586,-121.870636,4,2025-01-18 17:00:00+00:00,2025-01-18 17:00:00+00:00,2025-01-18 17:00:00+00:00,1.0,1,20.8,20.8,19.05,1.75,2.0,20.0,pre_fire_window,4,False,39.416666666666664
84249,Huntington Ct,36.981586,-121.870636,5,2025-01-19 17:00:00+00:00,2025-01-19 18:00:00+00:00,2025-01-19 20:00:00+00:00,4.0,4,24.5,23.4,86.6,1.75,2.0,20.0,pre_fire_window,5,False,64.41666666666667
84249,Huntington Ct,36.981586,-121.870636,6,2025-01-20 17:00:00+00:00,2025-01-20 18:00:00+00:00,2025-01-20 18:00:00+00:00,2.0,2,22.7,21.85,40.2,1.75,2.0,20.0,pre_fire_window,6,False,88.41666666666667
84331,Light Springs Road,37.006554,-121.83728,1,2025-01-21 02:00:00+00:00,2025-01-21 14:00:00+00:00,2025-01-21 18:00:00+00:00,17.0,17,2179.8,2064.835294117647,6781.899999999998,1665.9,2.0,1671.9,fallback_low_quantile,1,True,108.41666666666667
84331,Light Springs Road,37.006554,-121.83728,2,2025-01-22 02:00:00+00:00,2025-01-22 14:00:00+00:00,2025-01-22 18:00:00+00:00,17.0,17,2183.3,2046.5470588235296,6470.999999999998,1665.9,2.0,1671.9,fallback_low_quantile,2,False,132.41666666666666
84331,Light Springs Road,37.006554,-121.83728,3,2025-01-23 04:00:00+00:00,2025-01-23 11:00:00+00:00,2025-01-23 17:00:00+00:00,14.0,14,2086.0,1972.3357142857144,4290.0999999999985,1665.9,2.0,1671.9,fallback_low_quantile,3,False,153.41666666666666
84331,Light Springs Road,37.006554,-121.83728,4,2025-01-24 05:00:00+00:00,2025-01-24 15:00:00+00:00,2025-01-24 18:00:00+00:00,14.0,14,2083.9,1938.9571428571433,3822.799999999999,1665.9,2.0,1671.9,fallback_low_quantile,4,False,181.41666666666666
84581,car wash,36.98461,-121.98995,1,2025-01-17 16:00:00+00:00,2025-01-17 17:00:00+00:00,2025-01-17 18:00:00+00:00,3.0,3,23.7,22.733333333333334,51.99999999999999,5.4,3.039330000000001,20.0,pre_fire_window,1,True,15.416666666666666
84581,car wash,36.98461,-121.98995,2,2025-01-18 00:00:00+00:00,2025-01-18 01:00:00+00:00,2025-01-18 12:00:00+00:00,13.0,13,28.2,24.63076923076923,250.00000000000003,5.4,3.039330000000001,20.0,pre_fire_window,2,False,23.416666666666668
84581,car wash,36.98461,-121.98995,3,2025-01-19 04:00:00+00:00,2025-01-19 05:00:00+00:00,2025-01-19 07:00:00+00:00,4.0,3,25.1,23.2,53.4,5.4,3.039330000000001,20.0,pre_fire_window,3,False,51.416666666666664
84581,car wash,36.98461,-121.98995,4,2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 14:00:00+00:00,3.0,3,22.7,21.53333333333333,48.4,5.4,3.039330000000001,20.0,pre_fire_window,4,False,58.416666666666664
84581,car wash,36.98461,-121.98995,5,2025-01-19 19:00:00+00:00,2025-01-19 19:00:00+00:00,2025-01-19 19:00:00+00:00,1.0,1,20.6,20.6,15.200000000000001,5.4,3.039330000000001,20.0,pre_fire_window,5,False,65.41666666666667
84581,car wash,36.98461,-121.98995,6,2025-01-20 02:00:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 08:00:00+00:00,7.0,7,29.6,25.657142857142855,141.8,5.4,3.039330000000001,20.0,pre_fire_window,6,False,75.41666666666667
84581,car wash,36.98461,-121.98995,7,2025-01-20 17:00:00+00:00,2025-01-20 17:00:00+00:00,2025-01-20 18:00:00+00:00,2.0,2,23.0,21.8,32.800000000000004,5.4,3.039330000000001,20.0,pre_fire_window,7,False,87.41666666666667
84581,car wash,36.98461,-121.98995,8,2025-01-24 00:00:00+00:00,2025-01-24 01:00:00+00:00,2025-01-24 01:00:00+00:00,2.0,2,38.6,30.8,50.800000000000004,5.4,3.039330000000001,20.0,pre_fire_window,8,False,167.41666666666666
91021,Dawn Way,36.979942,-121.57202,1,2025-01-17 15:00:00+00:00,2025-01-17 18:00:00+00:00,2025-01-17 19:00:00+00:00,5.0,5,35.4,30.560000000000002,116.55,7.25,4.67019,21.26057,pre_fire_window,1,True,16.416666666666668
91021,Dawn Way,36.979942,-121.57202,2,2025-01-17 22:00:00+00:00,2025-01-17 22:00:00+00:00,2025-01-17 22:00:00+00:00,1.0,1,23.0,23.0,15.75,7.25,4.67019,21.26057,pre_fire_window,2,False,20.416666666666668
91021,Dawn Way,36.979942,-121.57202,3,2025-01-18 04:00:00+00:00,2025-01-18 10:00:00+00:00,2025-01-18 21:00:00+00:00,18.0,18,46.1,34.34444444444445,487.7,7.25,4.67019,21.26057,pre_fire_window,3,False,32.416666666666664
91021,Dawn Way,36.979942,-121.57202,4,2025-01-19 05:00:00+00:00,2025-01-20 01:00:00+00:00,2025-01-20 18:00:00+00:00,38.0,38,47.0,35.36315789473684,1068.3,7.25,4.67019,21.26057,pre_fire_window,4,False,71.41666666666667
91021,Dawn Way,36.979942,-121.57202,5,2025-01-24 21:00:00+00:00,2025-01-24 23:00:00+00:00,2025-01-24 23:00:00+00:00,3.0,2,28.3,27.6,40.7,7.25,4.67019,21.26057,pre_fire_window,5,False,189.41666666666666
92225,Aptos Hills,36.94754,-121.83052,1,2025-01-17 15:00:00+00:00,2025-01-17 16:00:00+00:00,2025-01-17 18:00:00+00:00,4.0,4,25.9,22.85,79.80000000000001,2.9,2.0,20.0,pre_fire_window,1,True,14.416666666666666
92225,Aptos Hills,36.94754,-121.83052,2,2025-01-18 08:00:00+00:00,2025-01-18 11:00:00+00:00,2025-01-18 19:00:00+00:00,12.0,11,29.8,24.354545454545452,236.0,2.9,2.0,20.0,pre_fire_window,2,False,33.416666666666664
92225,Aptos Hills,36.94754,-121.83052,3,2025-01-19 08:00:00+00:00,2025-01-19 18:00:00+00:00,2025-01-19 20:00:00+00:00,13.0,12,31.4,24.675,261.3,2.9,2.0,20.0,pre_fire_window,3,False,64.41666666666667
92225,Aptos Hills,36.94754,-121.83052,4,2025-01-20 05:00:00+00:00,2025-01-20 17:00:00+00:00,2025-01-20 17:00:00+00:00,13.0,13,29.0,24.01538461538462,274.50000000000006,2.9,2.0,20.0,pre_fire_window,4,False,87.41666666666667
93521,Marc's weather station,36.596676,-121.909584,1,2025-01-17 03:00:00+00:00,2025-01-17 03:00:00+00:00,2025-01-17 03:00:00+00:00,1.0,1,21.5,21.5,19.1,2.4,2.0,20.0,pre_fire_window,1,True,1.4166666666666667
93521,Marc's weather station,36.596676,-121.909584,2,2025-01-17 09:00:00+00:00,2025-01-17 09:00:00+00:00,2025-01-17 09:00:00+00:00,1.0,1,21.3,21.3,18.900000000000002,2.4,2.0,20.0,pre_fire_window,2,False,7.416666666666667
93521,Marc's weather station,36.596676,-121.909584,3,2025-01-17 14:00:00+00:00,2025-01-17 15:00:00+00:00,2025-01-17 18:00:00+00:00,5.0,4,28.2,24.45,88.2,2.4,2.0,20.0,pre_fire_window,3,False,13.416666666666666
93521,Marc's weather station,36.596676,-121.909584,4,2025-01-18 11:00:00+00:00,2025-01-18 12:00:00+00:00,2025-01-18 16:00:00+00:00,6.0,5,32.6,26.419999999999998,120.1,2.4,2.0,20.0,pre_fire_window,4,False,34.416666666666664
93521,Marc's weather station,36.596676,-121.909584,5,2025-01-19 03:00:00+00:00,2025-01-19 19:00:00+00:00,2025-01-19 21:00:00+00:00,19.0,18,34.2,24.91666666666667,405.3,2.4,2.0,20.0,pre_fire_window,5,False,65.41666666666667
93521,Marc's weather station,36.596676,-121.909584,6,2025-01-20 08:00:00+00:00,2025-01-20 10:00:00+00:00,2025-01-20 13:00:00+00:00,6.0,6,37.8,30.616666666666664,169.29999999999998,2.4,2.0,20.0,pre_fire_window,6,False,80.41666666666667
96241,East Garrison,36.65262,-121.73911,1,2025-01-18 10:00:00+00:00,2025-01-18 11:00:00+00:00,2025-01-18 11:00:00+00:00,2.0,2,23.6,22.8,39.6,3.0,2.0,20.0,pre_fire_window,1,True,33.416666666666664
96241,East Garrison,36.65262,-121.73911,2,2025-01-18 22:00:00+00:00,2025-01-18 22:00:00+00:00,2025-01-18 23:00:00+00:00,2.0,2,23.2,22.45,38.9,3.0,2.0,20.0,pre_fire_window,2,False,44.416666666666664
96241,East Garrison,36.65262,-121.73911,3,2025-01-19 05:00:00+00:00,2025-01-19 06:00:00+00:00,2025-01-19 06:00:00+00:00,2.0,2,23.9,22.7,39.4,3.0,2.0,20.0,pre_fire_window,3,False,52.416666666666664
96241,East Garrison,36.65262,-121.73911,4,2025-01-19 09:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 17:00:00+00:00,9.0,9,28.8,23.833333333333336,187.50000000000003,3.0,2.0,20.0,pre_fire_window,4,False,58.416666666666664
96241,East Garrison,36.65262,-121.73911,5,2025-01-19 20:00:00+00:00,2025-01-19 21:00:00+00:00,2025-01-19 22:00:00+00:00,3.0,3,29.5,25.833333333333332,68.5,3.0,2.0,20.0,pre_fire_window,5,False,67.41666666666667
96241,East Garrison,36.65262,-121.73911,6,2025-01-20 06:00:00+00:00,2025-01-20 07:00:00+00:00,2025-01-20 16:00:00+00:00,11.0,11,36.8,28.5,280.5,3.0,2.0,20.0,pre_fire_window,6,False,77.41666666666667
96241,East Garrison,36.65262,-121.73911,7,2025-01-21 18:00:00+00:00,2025-01-21 18:00:00+00:00,2025-01-21 18:00:00+00:00,1.0,1,21.3,21.3,18.3,3.0,2.0,20.0,pre_fire_window,7,False,112.41666666666667
98209,Weather_Rock,36.779118,-121.72451,1,2025-01-17 08:00:00+00:00,2025-01-17 10:00:00+00:00,2025-01-17 11:00:00+00:00,4.0,4,27.5,24.625,78.1,5.1,3.40998,20.0,pre_fire_window,1,True,8.416666666666666
98209,Weather_Rock,36.779118,-121.72451,2,2025-01-18 04:00:00+00:00,2025-01-18 10:00:00+00:00,2025-01-18 21:00:00+00:00,18.0,17,35.0,29.25294117647059,410.6,5.1,3.40998,20.0,pre_fire_window,2,False,32.416666666666664
98209,Weather_Rock,36.779118,-121.72451,3,2025-01-19 02:00:00+00:00,2025-01-19 04:00:00+00:00,2025-01-19 21:00:00+00:00,20.0,19,43.2,31.08947368421052,493.79999999999995,5.1,3.40998,20.0,pre_fire_window,3,False,50.416666666666664
98209,Weather_Rock,36.779118,-121.72451,4,2025-01-20 05:00:00+00:00,2025-01-20 06:00:00+00:00,2025-01-20 17:00:00+00:00,13.0,13,40.4,33.676923076923075,371.5,5.1,3.40998,20.0,pre_fire_window,4,False,76.41666666666667
98209,Weather_Rock,36.779118,-121.72451,5,2025-01-22 03:00:00+00:00,2025-01-22 03:00:00+00:00,2025-01-22 05:00:00+00:00,3.0,3,24.9,22.866666666666664,53.3,5.1,3.40998,20.0,pre_fire_window,5,False,121.41666666666667
98209,Weather_Rock,36.779118,-121.72451,6,2025-01-24 16:00:00+00:00,2025-01-24 17:00:00+00:00,2025-01-24 17:00:00+00:00,2.0,2,26.5,25.3,40.4,5.1,3.40998,20.0,pre_fire_window,6,False,183.41666666666666
98627,Foggy Jim,36.966537,-122.03938,1,2025-01-17 18:00:00+00:00,2025-01-17 18:00:00+00:00,2025-01-17 19:00:00+00:00,2.0,2,24.5,24.05,32.300000000000004,7.9,5.11497,23.244909999999997,pre_fire_window,1,True,16.416666666666668
98627,Foggy Jim,36.966537,-122.03938,2,2025-01-18 02:00:00+00:00,2025-01-18 02:00:00+00:00,2025-01-18 09:00:00+00:00,8.0,7,33.1,28.442857142857143,143.8,7.9,5.11497,23.244909999999997,pre_fire_window,2,False,24.416666666666668
98627,Foggy Jim,36.966537,-122.03938,3,2025-01-19 02:00:00+00:00,2025-01-19 03:00:00+00:00,2025-01-19 05:00:00+00:00,4.0,4,39.2,31.1,92.8,7.9,5.11497,23.244909999999997,pre_fire_window,3,False,49.416666666666664
98627,Foggy Jim,36.966537,-122.03938,4,2025-01-19 08:00:00+00:00,2025-01-19 09:00:00+00:00,2025-01-19 09:00:00+00:00,2.0,2,25.6,24.85,33.900000000000006,7.9,5.11497,23.244909999999997,pre_fire_window,4,False,55.416666666666664
98627,Foggy Jim,36.966537,-122.03938,5,2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,1.0,1,25.5,25.5,17.6,7.9,5.11497,23.244909999999997,pre_fire_window,5,False,58.416666666666664
98627,Foggy Jim,36.966537,-122.03938,6,2025-01-20 03:00:00+00:00,2025-01-20 03:00:00+00:00,2025-01-20 05:00:00+00:00,3.0,3,32.2,27.8,59.7,7.9,5.11497,23.244909999999997,pre_fire_window,6,False,73.41666666666667
98627,Foggy Jim,36.966537,-122.03938,7,2025-01-20 17:00:00+00:00,2025-01-20 18:00:00+00:00,2025-01-20 18:00:00+00:00,2.0,2,26.0,25.85,35.9,7.9,5.11497,23.244909999999997,pre_fire_window,7,False,88.41666666666667
98627,Foggy Jim,36.966537,-122.03938,8,2025-01-21 02:00:00+00:00,2025-01-21 03:00:00+00:00,2025-01-21 03:00:00+00:00,2.0,2,28.6,26.6,37.400000000000006,7.9,5.11497,23.244909999999997,pre_fire_window,8,False,97.41666666666667
104680,Westside Lighthouse,36.954346,-122.032135,1,2025-01-17 03:00:00+00:00,2025-01-17 04:00:00+00:00,2025-01-17 04:00:00+00:00,2.0,2,22.9,22.799999999999997,27.999999999999996,8.8,4.225410000000001,21.476230000000005,pre_fire_window,1,True,2.4166666666666665
104680,Westside Lighthouse,36.954346,-122.032135,2,2025-01-17 18:00:00+00:00,2025-01-18 01:00:00+00:00,2025-01-18 12:00:00+00:00,19.0,19,42.1,28.463157894736845,373.6,8.8,4.225410000000001,21.476230000000005,pre_fire_window,2,False,23.416666666666668
104680,Westside Lighthouse,36.954346,-122.032135,3,2025-01-19 00:00:00+00:00,2025-01-19 04:00:00+00:00,2025-01-19 14:00:00+00:00,15.0,14,40.0,29.192857142857143,285.5,8.8,4.225410000000001,21.476230000000005,pre_fire_window,3,False,50.416666666666664
104680,Westside Lighthouse,36.954346,-122.032135,4,2025-01-19 18:00:00+00:00,2025-01-19 18:00:00+00:00,2025-01-19 18:00:00+00:00,1.0,1,23.0,23.0,14.2,8.8,4.225410000000001,21.476230000000005,pre_fire_window,4,False,64.41666666666667
104680,Westside Lighthouse,36.954346,-122.032135,5,2025-01-20 02:00:00+00:00,2025-01-20 03:00:00+00:00,2025-01-20 09:00:00+00:00,8.0,7,37.5,28.171428571428574,135.6,8.8,4.225410000000001,21.476230000000005,pre_fire_window,5,False,73.41666666666667
104680,Westside Lighthouse,36.954346,-122.032135,6,2025-01-20 16:00:00+00:00,2025-01-20 18:00:00+00:00,2025-01-20 19:00:00+00:00,4.0,4,29.6,27.449999999999996,74.6,8.8,4.225410000000001,21.476230000000005,pre_fire_window,6,False,88.41666666666667
104680,Westside Lighthouse,36.954346,-122.032135,7,2025-01-21 01:00:00+00:00,2025-01-21 01:00:00+00:00,2025-01-21 03:00:00+00:00,3.0,3,24.7,23.23333333333333,43.3,8.8,4.225410000000001,21.476230000000005,pre_fire_window,7,False,95.41666666666667
104680,Westside Lighthouse,36.954346,-122.032135,8,2025-01-22 02:00:00+00:00,2025-01-22 02:00:00+00:00,2025-01-22 02:00:00+00:00,1.0,1,36.0,36.0,27.2,8.8,4.225410000000001,21.476230000000005,pre_fire_window,8,False,120.41666666666667
